State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total,state_name_raw,state_code,state_canonical,constituency_name,constituency_type,category_clean,total_recomputed,total_missing,total_diff
Jharkhand-S27,Hazaribagh-GEN,S27_14,Voters - Polling Percentage,,,,65.14,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Voters - Polling Percentage,0.0,False,65.14
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Total Votes Polled On Evm,,,,1249093.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Total Votes Polled On Evm,0.0,False,1249093.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Total Deducted Votes From Evm,,,,7090.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Total Deducted Votes From Evm,0.0,False,7090.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Total Valid Votes Polled On Evm,,,,1242003.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1242003.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Postal Votes Counted,,,,16362.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Postal Votes Counted,0.0,False,16362.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Postal Votes Deducted,,,,898.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Postal Votes Deducted,0.0,False,898.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Valid Postal Votes,,,,15464.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Valid Postal Votes,0.0,False,15464.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Total Valid Votes Polled,,,,1257467.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Total Valid Votes Polled,0.0,False,1257467.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Test Votes Polled On Evm,,,,0.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Votes Polled For 'Nota'(Including Postal),,,,7200.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,7200.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Votes - Tendered Votes,,,,0.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Votes - Tendered Votes,0.0,False,0.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Polling Station - Number,,,,2254.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Polling Station - Number,0.0,False,2254.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Polling Station - Average Electors Per Polling,,,,862.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Polling Station - Average Electors Per Polling,0.0,False,862.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Dates - Polling Date - 13/05/2024,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Dates - Counting Date - 04/06/2024,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Winner - Votes ,,,,477005.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Winner - Votes,0.0,False,477005.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,377927.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,377927.0
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Candidate Votes ,,,,,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Candidate Votes,0.0,True,
Jharkhand-S27,Hazaribagh-GEN,S27_14,Result - Votes- Margin,,,,276686.0,Jharkhand,S27,Jharkhand,Hazaribagh,GEN,Result - Votes- Margin,0.0,False,276686.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Candidates - Nominated,10.0,1.0,0.0,11.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Candidates - Nominated,11.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Candidates - Nomination Rejected,0.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Candidates - Withdrawn,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Candidates - Withdrawn,0.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Candidates - Contested,10.0,1.0,0.0,11.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Candidates - Contested,11.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Candidates - Forfeited Deposit,8.0,0.0,0.0,8.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Candidates - Forfeited Deposit,8.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Electors - General,815807.0,761779.0,62.0,1577648.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Electors - General,1577648.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Electors - Overseas,12.0,4.0,0.0,16.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Electors - Overseas,16.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Electors - Service,12463.0,399.0,0.0,12862.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Electors - Service,12862.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Electors - Total,828282.0,762182.0,62.0,1590526.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Electors - Total,1590526.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - General,427268.0,420978.0,14.0,848260.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - General,848260.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Overseas,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Overseas,0.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Proxy,,,,0.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Proxy,0.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Postal,,,,18514.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Postal,0.0,False,18514.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Total,,,,866774.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Total,0.0,False,866774.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,1457.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,1457.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Voters - Polling Percentage,,,,54.5,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Voters - Polling Percentage,0.0,False,54.5
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Total Votes Polled On Evm,,,,848260.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Total Votes Polled On Evm,0.0,False,848260.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Total Deducted Votes From Evm,,,,8761.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Total Deducted Votes From Evm,0.0,False,8761.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Total Valid Votes Polled On Evm,,,,839499.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,839499.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Postal Votes Counted,,,,18514.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Postal Votes Counted,0.0,False,18514.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Postal Votes Deducted,,,,3430.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Postal Votes Deducted,0.0,False,3430.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Valid Postal Votes,,,,15084.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Valid Postal Votes,0.0,False,15084.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Total Valid Votes Polled,,,,854583.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Total Valid Votes Polled,0.0,False,854583.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Test Votes Polled On Evm,,,,0.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Votes Polled For 'Nota'(Including Postal),,,,7458.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,7458.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Votes - Tendered Votes,,,,9.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Votes - Tendered Votes,0.0,False,9.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Polling Station - Number,,,,2462.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Polling Station - Number,0.0,False,2462.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Polling Station - Average Electors Per Polling,,,,646.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Polling Station - Average Electors Per Polling,0.0,False,646.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Dates - Polling Date - 13/05/2024,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Dates - Counting Date - 04/06/2024,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Winner - Votes ,,,,477005.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Winner - Votes,0.0,False,477005.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,190110.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,190110.0
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Candidate Votes ,,,,,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Candidate Votes,0.0,True,
Uttarakhand-S28,Tehri Garhwal-GEN,S28_1,Result - Votes- Margin,,,,272493.0,Uttarakhand,S28,Uttarakhand,Tehri Garhwal,GEN,Result - Votes- Margin,0.0,False,272493.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Candidates - Nominated,11.0,2.0,0.0,13.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Candidates - Nominated,13.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Candidates - Nomination Rejected,0.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Candidates - Withdrawn,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Candidates - Withdrawn,0.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Candidates - Contested,11.0,2.0,0.0,13.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Candidates - Contested,13.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Candidates - Forfeited Deposit,9.0,2.0,0.0,11.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Candidates - Forfeited Deposit,11.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Electors - General,699398.0,669962.0,16.0,1369376.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Electors - General,1369376.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Electors - Overseas,10.0,2.0,0.0,12.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Electors - Overseas,12.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Electors - Service,34316.0,529.0,0.0,34845.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Electors - Service,34845.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Electors - Total,733724.0,670493.0,16.0,1404233.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Electors - Total,1404233.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - General,337666.0,380057.0,8.0,717731.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - General,717731.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Overseas,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Overseas,0.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Proxy,,,,0.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Proxy,0.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Postal,,,,28479.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Postal,0.0,False,28479.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Total,,,,746210.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Total,0.0,False,746210.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,1170.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,1170.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Voters - Polling Percentage,,,,53.14,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Voters - Polling Percentage,0.0,False,53.14
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Total Votes Polled On Evm,,,,717731.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Total Votes Polled On Evm,0.0,False,717731.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Total Deducted Votes From Evm,,,,12394.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Total Deducted Votes From Evm,0.0,False,12394.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Total Valid Votes Polled On Evm,,,,705337.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,705337.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Postal Votes Counted,,,,28479.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Postal Votes Counted,0.0,False,28479.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Postal Votes Deducted,,,,7760.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Postal Votes Deducted,0.0,False,7760.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Valid Postal Votes,,,,20719.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Valid Postal Votes,0.0,False,20719.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Total Valid Votes Polled,,,,726056.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Total Valid Votes Polled,0.0,False,726056.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Test Votes Polled On Evm,,,,0.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Votes Polled For 'Nota'(Including Postal),,,,11375.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,11375.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Votes - Tendered Votes,,,,1.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Votes - Tendered Votes,0.0,False,1.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Polling Station - Number,,,,2357.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Polling Station - Number,0.0,False,2357.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Polling Station - Average Electors Per Polling,,,,596.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Polling Station - Average Electors Per Polling,0.0,False,596.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Dates - Polling Date - 13/05/2024,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Dates - Counting Date - 04/06/2024,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Winner - Votes ,,,,477005.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Winner - Votes,0.0,False,477005.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,268656.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,268656.0
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Candidate Votes ,,,,,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Candidate Votes,0.0,True,
Uttarakhand-S28,Garhwal-GEN,S28_2,Result - Votes- Margin,,,,163503.0,Uttarakhand,S28,Uttarakhand,Garhwal,GEN,Result - Votes- Margin,0.0,False,163503.0
Uttarakhand-S28,Almora-SC,S28_3,Candidates - Nominated,7.0,1.0,0.0,8.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Candidates - Nominated,8.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Candidates - Nomination Rejected,0.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Candidates - Withdrawn,1.0,0.0,0.0,1.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Candidates - Withdrawn,1.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Candidates - Contested,6.0,1.0,0.0,7.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Candidates - Contested,7.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Candidates - Forfeited Deposit,4.0,1.0,0.0,5.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Candidates - Forfeited Deposit,5.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Electors - General,684402.0,654916.0,5.0,1339323.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Electors - General,1339323.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Electors - Overseas,4.0,0.0,0.0,4.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Electors - Overseas,4.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Electors - Service,28242.0,863.0,0.0,29105.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Electors - Service,29105.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Electors - Total,712648.0,655779.0,5.0,1368432.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Electors - Total,1368432.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - General,304933.0,347966.0,2.0,652901.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - General,652901.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Overseas,0.0,0.0,0.0,0.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Overseas,0.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Proxy,,,,0.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Proxy,0.0,False,0.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Postal,,,,22113.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Postal,0.0,False,22113.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Total,,,,675014.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Total,0.0,False,675014.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,489.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,489.0
Uttarakhand-S28,Almora-SC,S28_3,Voters - Polling Percentage,,,,49.33,Uttarakhand,S28,Uttarakhand,Almora,SC,Voters - Polling Percentage,0.0,False,49.33
Uttarakhand-S28,Almora-SC,S28_3,Votes - Total Votes Polled On Evm,,,,652901.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Total Votes Polled On Evm,0.0,False,652901.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Total Deducted Votes From Evm,,,,17186.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Total Deducted Votes From Evm,0.0,False,17186.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Total Valid Votes Polled On Evm,,,,635715.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Total Valid Votes Polled On Evm,0.0,False,635715.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Postal Votes Counted,,,,22113.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Postal Votes Counted,0.0,False,22113.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Postal Votes Deducted,,,,6350.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Postal Votes Deducted,0.0,False,6350.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Valid Postal Votes,,,,15763.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Valid Postal Votes,0.0,False,15763.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Total Valid Votes Polled,,,,651478.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Total Valid Votes Polled,0.0,False,651478.0
Uttarakhand-S28,Almora-SC,S28_3,Votes - Test Votes Polled On Evm,,,,0.0,Uttarakhand,S28,Uttarakhand,Almora,SC,Votes - Test Votes Polled On Evm,0.0,False,0.0
