Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested,party_canonical,party_abbr_clean,state_raw,state_canonical,party_type_clean,active_1952_2024
Vidhan_Sabha,Uttar_Pradesh,Meydhaa Party,,5417.0,MeyP,MeyP,MEYP,2012.0,2012.0,1,16,5,0,0,0,0,0,0,0,0,MeyP,MeyP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Yuva Vikas Party,Local Party,8610.0,YVP,YVP,YVP,2012.0,2017.0,2,16|17,7,0,1,0,2,0,0,0,1,YVP,YVP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Azad Mazdoor Kissan Party,,1025.0,AMKP,AMKP,AMKP,2012.0,2017.0,2,16|17,2,0,0,0,0,0,0,0,0,AMKP,AMKP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Jan-Nyay Dal,Local Party,4185.0,JND,JND,JND,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,JND,JND,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Prajatantra Aadhar Party,Local Party,6189.0,PAP,PAP,PAP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,PAP,PAP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Narayani Sena,Local Party,5568.0,NRSN,NRSN,NRSN,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,NRSN,NRSN,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Garib Samaj Party (Shoshit),,3089.0,GSPS,GSPS,GSPS,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,GSPS,GSPS,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Adarsh Manavtawadi Party,Local Party,72.0,AMP,AMP,AMP,2012.0,2012.0,1,16,1,0,0,0,1,0,0,0,0,AMP,AMP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Swaraj Party -Yes(Subhash chandra Bosh),,8175.0,SPYSCB,SPYSCB,SPYSCB,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,SPYSCB,SPYSCB,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Eklavya Samaj Party,Local Party,10236.0,EKSP,EKSP,EKSP,2012.0,2017.0,2,16|17,3,0,0,0,1,0,0,0,0,EKSP,EKSP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Janhit Kisan Party,,4534.0,JKiP,JKiP,JKIP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,JKiP,JKiP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Swaraj Dal,Local Party,12952.0,SWD,SWD,SWD,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,SWD,SWD,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Samta Samjwadi Congress Party,,7607.0,SSCP,SSCP,SSCP,2012.0,2017.0,2,16|17,3,0,0,0,1,0,0,0,0,SSCP,SSCP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Purvanchal Rajya Banao Dal,Local Party,11936.0,PRBD,PRBD,PRBD,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,PRBD,PRBD,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Sarvajan Party,Local Party,1841.0,BaSaP,BaSaP,BHSAPA|BASAP,2012.0,2017.0,2,16|17,7,0,0,0,1,0,0,0,0,BaSaP,BaSaP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Aihra National Party,,107.0,AHNP,AHNP,AHNP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,AHNP,AHNP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Ati Pichada Varg Mahasangh,,990.0,APVM,APVM,APVM,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,APVM,APVM,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Moolniwasi Samaj Party,Local Party,5451.0,MOSP,MOSP,MOSP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,MOSP,MOSP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Ravidas Party,,1796.0,BhRapa,BhRapa,BHRAPA,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,BhRapa,BhRapa,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Sadhu Vichar council,,6778.0,RSVC,RSVC,RSVC,2012.0,2012.0,1,16,1,0,1,0,0,0,0,0,0,RSVC,RSVC,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Best Class Party,,1287.0,BeCP,BeCP,BECP,2012.0,2012.0,1,16,2,0,0,0,2,0,0,0,0,BeCP,BeCP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Manav Samaj Party,Local Party,11667.0,MSP,MSP,MSP,2012.0,2014.0,1,16,2,0,0,0,0,0,0,0,1,MSP,MSP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Gondvana Party,Local Party,6470.0,RGOP,RGOP,RGOP,2012.0,2012.0,1,16,4,0,0,0,0,0,0,0,0,RGOP,RGOP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Nav Kranti Party,Local Party,1747.0,BHNKP,BHNKP,BHNKP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,BHNKP,BHNKP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Samaj Parivartan Party,,16955.0,SaPP,SaPP,SAPP,2012.0,2017.0,2,16|17,2,0,1,0,1,0,0,0,0,SaPP,SaPP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Ambedkar Dal,Local Party,6416.0,RaAD,RaAD,RAAD,2012.0,2012.0,1,16,1,0,0,0,1,0,0,0,0,RaAD,RaAD,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Sarwajan Mahasabha,,7721.0,SM,SM,SM,2012.0,2012.0,1,16,2,0,1,0,0,0,0,0,0,SM,SM,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Manavadhikar Janshakti Party,Local Party,5316.0,MaJP,MaJP,MAJP,2012.0,2017.0,2,16|17,4,0,1,0,0,0,0,0,0,MaJP,MaJP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Dalit Samaj Party,,2891.0,DSP,DSP,DSP,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,0,DSP,DSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Swarashtra Jan Party,,8181.0,SwrJP,SwrJP,SWRJP,2012.0,2012.0,1,16,5,0,0,0,1,0,0,0,0,SwrJP,SwrJP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Gareeb Samana Party,,3083.0,GASP,GASP,GASP,2012.0,2012.0,1,16,2,0,1,0,0,0,0,0,0,GASP,GASP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Chhatrasangh Bharat,,1379.0,BCB,BCB,BCB,2012.0,2017.0,2,16|17,2,0,0,0,0,0,0,0,0,BCB,BCB,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24853.0,RND,RND,RND,2012.0,2012.0,1,16,1,0,0,0,0,0,0,0,1,RND,RND,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24610.0,AKHM,AKHM,AKHM,2013.0,2013.0,1,16,1,0,0,0,0,0,0,0,1,AKHM,AKHM,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bahujan Mukti Party,Local Party,1074.0,BMUP,BMUP,BMP|BMUP,2014.0,2017.0,2,16|17,190,0,17,0,44,0,0,0,8,BMUP,BMUP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24839.0,RJP,RJP,RJP,2014.0,2014.0,1,16,2,0,0,0,0,0,0,0,2,RJP,RJP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24820.0,PP,PP,PP,2014.0,2016.0,1,16,5,0,0,0,0,0,0,0,5,PP,PP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24832.0,RAR,RAR,RAR,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,RAR,RAR,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24622.0,BHP,BHP,BHP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,BHP,BHP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24766.0,LOKDAL,LOKDAL,LOKDAL,2014.0,2014.0,1,16,1,0,1,0,0,0,0,0,1,LOKDAL,LOKDAL,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24722.0,JD(United),JD(United),JD(UNITED),2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,JD(United),JD(United),Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24790.0,MP,MP,MP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,MP,MP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24843.0,RKP,RKP,RKP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,RKP,RKP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24653.0,CPI(M-L),CPI(M-L),CPI(M-L),2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,CPI(M-L),CPI(M-L),Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Indian Savarn Samaj Party,Local Party,16107.0,ISSP,ISSP,ISSP,2014.0,2017.0,2,16|17,5,0,2,0,0,0,0,0,1,ISSP,ISSP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Republican Party of India Ektavadi,Local Party,7165.0,RPIE,RPIE,RPIE,2014.0,2017.0,2,16|17,2,0,0,0,0,0,0,0,1,RPIE,RPIE,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24649.0,CPI (ML),CPI (ML),CPI (ML),2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,CPI (ML),CPI (ML),Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24630.0,BKP(MA),BKP(MA),BKP(MA),2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,BKP(MA),BKP(MA),Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24634.0,BNKP,BNKP,BNKP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,BNKP,BNKP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Shakti Chetna Party,Local Party,2047.0,BSCP,BSCP,BSCP,2014.0,2017.0,2,16|17,41,0,9,0,7,0,0,0,3,BSCP,BSCP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24894.0,SPP,SPP,SPP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,SPP,SPP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24893.0,SPI,SPI,SPI,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,SPI,SPI,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24851.0,RMP,RMP,RMP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,RMP,RMP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24860.0,RSJP,RSJP,RSJP,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,RSJP,RSJP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24725.0,JDU,JDU,JDU,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,JDU,JDU,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24767.0,LOKDAL,LOKDAL,LOKDAL,2014.0,2014.0,1,16,1,0,0,0,0,0,0,0,1,LOKDAL,LOKDAL,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24900.0,SS,SS,SS,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,SS,SS,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24679.0,GRP,GRP,GRP,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,GRP,GRP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24743.0,JSD,JSD,JSD,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,JSD,JSD,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24598.0,AIMEIM,AIMEIM,AIMEIM,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,AIMEIM,AIMEIM,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24582.0,ACP,ACP,ACP,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,ACP,ACP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,NA's,,24775.0,MBCI,MBCI,MBCI,2016.0,2016.0,1,16,1,0,0,0,0,0,0,0,1,MBCI,MBCI,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,None of the Above,NOTA,5897.0,NOTA,NOTA,NOTA,2017.0,2017.0,1,17,403,0,0,0,85,0,0,0,0,NOTA,NOTA,Uttar_Pradesh,Uttar_Pradesh,NOTA,True
Vidhan_Sabha,Uttar_Pradesh,Bharti Samudaya Party,,1879.0,BhaSP,BhaSP,BHASP,2017.0,2017.0,1,17,2,0,1,0,0,0,0,0,0,BhaSP,BhaSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Tarak Samaj Party,,2053.0,BHATARSP,BHATARSP,BHATARSP,2017.0,2017.0,1,17,9,0,1,0,1,0,0,0,0,BHATARSP,BHATARSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Swatantra Jantaraj Party,,8202.0,SWAJANPA,SWAJANPA,SWAJANPA,2017.0,2017.0,1,17,25,0,2,0,5,0,0,0,0,SWAJANPA,SWAJANPA,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Ojaswi Party,,5941.0,OP,OP,OP,2017.0,2017.0,1,17,6,0,0,0,2,0,0,0,0,OP,OP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Jan Adhikar Party,,4117.0,JANADIP,JANADIP,JANADIP,2017.0,2017.0,1,17,60,0,2,0,14,0,0,0,0,JANADIP,JANADIP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Garib Dal,Local Party,12084.0,RGD,RGD,RGD,2017.0,2017.0,1,17,1,0,0,0,1,0,0,0,0,RGD,RGD,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Sarv Sambhaav Party,,7684.0,SARSAMP,SARSAMP,SARSAMP,2017.0,2017.0,1,17,30,0,6,0,4,0,0,0,0,SARSAMP,SARSAMP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bharat Janta Dal (Tughlaq),,1300.0,BJD(T),BJD(T),BJD(T),2017.0,2017.0,1,17,2,0,0,0,0,0,0,0,0,BJD(T),BJD(T),Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,National Lokmat Party,Local Party,5625.0,NaLP,NaLP,NALP,2017.0,2017.0,1,17,4,0,0,0,1,0,0,0,0,NaLP,NaLP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Kisan Majdoor Party,,6607.0,RKMP,RMKP,RKMP,2017.0,2017.0,1,17,21,0,1,0,2,0,0,0,0,RKMP,RKMP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Akhil Bhartiya Vikas Congress Party,Local Party,440.0,ABVCP,ABVCP,ABVCP,2017.0,2017.0,1,17,4,0,2,0,0,0,0,0,0,ABVCP,ABVCP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Bharat Lok Sewak Party,,1312.0,BLokSP,BLokSP,BLOKSP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,BLokSP,BLokSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Rashtriya Jansatta,,2022.0,BRJ,BRJ,BRJ,2017.0,2017.0,1,17,4,0,1,0,2,0,0,0,0,BRJ,BRJ,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Hindustan Utthan Party,,3282.0,HINUP,HINUP,HINUP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,HINUP,HINUP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Bahujan Parivartan  Party,,1357.0,BBPP,BBPP,BBPP,2017.0,2017.0,1,17,7,0,1,0,0,0,0,0,0,BBPP,BBPP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Sarvodaya Party,,2038.0,BaSaPa,BaSaPa,BASAPA,2017.0,2017.0,1,17,7,0,0,0,1,0,0,0,0,BaSaPa,BaSaPa,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Sampoorna Samaj Party,,7600.0,SAMSAMPA,SAMSAMPA,SAMSAMPA,2017.0,2017.0,1,17,3,0,0,0,0,0,0,0,0,SAMSAMPA,SAMSAMPA,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Apna Desh Party,Local Party,15715.0,ADPT,ADPT,ADPT,2017.0,2017.0,1,17,3,0,0,0,0,0,0,0,0,ADPT,ADPT,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Momin Front,Local Party,9424.0,BMF,BMF,BMF,2017.0,2017.0,1,17,5,0,2,0,1,0,0,0,0,BMF,BMF,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Gareeb Kranti Party,,3082.0,GKP,GKP,GKP,2017.0,2017.0,1,17,5,0,0,0,2,0,0,0,0,GKP,GKP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Lok Samta Party,Local Party,16433.0,BLSP,RLSP,BLSP,2017.0,2017.0,1,17,8,0,2,0,1,0,0,0,0,BLSP,BLSP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,National Aman Party,,5571.0,NaAP,NaAP,NAAP,2017.0,2017.0,1,17,1,0,1,0,1,0,0,0,0,NaAP,NaAP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Harit Party,,1902.0,BaHaP,BaHaP,BAHAP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,BaHaP,BaHaP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Akhand Samaj Party,,18126.0,AKSP,AKSP,AKSP,2017.0,2017.0,1,17,2,0,0,0,0,0,0,0,0,AKSP,AKSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Congress(J) Party,Local Party,16400.0,RaCP,RaCP,RACP,2017.0,2017.0,1,17,3,0,0,0,0,0,0,0,0,RaCP,RaCP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Aarakshan Virodhi Party,Local Party,53.0,AVIRP,AVIRP,AVIRP,2017.0,2017.0,1,17,4,0,0,0,0,0,0,0,0,AVIRP,AVIRP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Congress (Babu Jagjivanram),Local Party,16399.0,RAC,RAC,RAC,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,RAC,RAC,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Jan Seva Sahayak Party,,4171.0,JaSSP,JaSSP,JASSP,2017.0,2017.0,1,17,3,0,0,0,1,0,0,0,0,JaSSP,JaSSP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Sarvajan Kalyan Loktantrik Party,Local Party,16544.0,SKLP,SKLP,SKLP,2017.0,2017.0,1,17,3,0,1,0,1,0,0,0,0,SKLP,SKLP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,New All India Congress Party,Local Party,5860.0,aicp,aicp,AICP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,aicp,aicp,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Mahila Janshakti Party,,6728.0,RMJD,RMJP,RMJP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,RMJD,RMJD,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Janhit Sangharsh Party,,6564.0,RJSNP,RJSNP,RJSNP,2017.0,2017.0,1,17,4,0,1,0,0,0,0,0,0,RJSNP,RJSNP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtriya Lokraj Party,,6708.0,RLrP,RLrP,RLRP,2017.0,2017.0,1,17,3,0,0,0,0,0,0,0,0,RLrP,RLrP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,United Democratic Front Secular,,8376.0,UDFS,UDFS,UDFS,2017.0,2017.0,1,17,3,0,1,0,0,0,0,0,0,UDFS,UDFS,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Sarvjan Samta Party,,7710.0,SaSPa,SaSPa,SASPA,2017.0,2017.0,1,17,4,0,1,0,0,0,0,0,0,SaSPa,SaSPa,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Sarvodaya Bharat Party,,7712.0,SABHP,SABHP,SABHP,2017.0,2017.0,1,17,9,0,1,0,1,0,0,0,0,SABHP,SABHP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Aam Janta Party Rashtriya,,40.0,AJPR,AJPR,AJPR,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,AJPR,AJPR,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Naujawan Inklav party,Local Party,1746.0,BNIP,BNIP,BNIP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,BNIP,BNIP,Uttar_Pradesh,Uttar_Pradesh,Local Party,True
Vidhan_Sabha,Uttar_Pradesh,Loktantrik Manavatavadi Party,,5186.0,LOMP,LOMP,LOMP,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,LOMP,LOMP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Apni Zindgi Apna Dal,,964.0,AZAD,AZAD,AZAD,2017.0,2017.0,1,17,3,0,1,0,1,0,0,0,0,AZAD,AZAD,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtrawadi Praja Dal,,6389.0,RPDl,RPDl,RPDL,2017.0,2017.0,1,17,1,0,0,0,0,0,0,0,0,RPDl,RPDl,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Rashtravadi Pratap Sena,,6374.0,RSHP,RSHP,RSHP,2017.0,2017.0,1,17,11,0,0,0,3,0,0,0,0,RSHP,RSHP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bharatiya Democratic  Socialist Alliance  Party,,1385.0,BDSAP,BDSAP,BDSAP,2017.0,2017.0,1,17,2,0,0,0,0,0,0,0,0,BDSAP,BDSAP,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Jan Adhikar Manch,,4116.0,JAM,JAM,JAM,2017.0,2017.0,1,17,58,0,7,0,12,0,0,0,0,JAM,JAM,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
Vidhan_Sabha,Uttar_Pradesh,Bhartiya Bhaichara Party,,1890.0,BHABHAPA,BHABHAPA,BHABHAPA,2017.0,2017.0,1,17,3,0,0,0,0,0,0,0,0,BHABHAPA,BHABHAPA,Uttar_Pradesh,Uttar_Pradesh,Unknown,True
