Pc_name,no,type,state,candidate_name,party,electors,votes,Turnout,margin,margin%,year,state_raw,state_canonical,election_year_clean
Bijapur,4,SC,Karnataka,Jigajinagi Ramesh Chandappa,Bharatiya Janta Party,1777109.0,1111354.0,63.2,258038.0,23.2,2019.0,Karnataka,Karnataka,2019
Bijnor,4,GEN,Uttar Pradesh [2000 Onwards],Malook Nagar,Bahujan Samaj Party,1619514.0,1100763.0,68.2,69941.0,6.4,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Bikaner,2,SC,Rajasthan,Arjun Ram Meghwal,Bharatiya Janta Party,1793022.0,1099598.0,62.1,264081.0,24.0,2019.0,Rajasthan,Rajasthan,2019
Bilaspur,5,GEN,Chhattisgarh,Arun Sao,Bharatiya Janta Party,1811606.0,1209434.0,67.0,141763.0,11.7,2019.0,Chhattisgarh,Chhattisgarh,2019
Birbhum,42,GEN,West Bengal,Satabdi Roy,All India Trinamool Congress,1587802.0,1449423.0,92.1,88924.0,6.1,2019.0,West Bengal,West Bengal,2019
Bishnupur,37,SC,West Bengal,Khan Saumitra,Bharatiya Janta Party,1740964.0,1420648.0,82.4,78047.0,5.5,2019.0,West Bengal,West Bengal,2019
Bolangir,10,GEN,Orissa,Sangeeta Kumari Singh Deo,Bharatiya Janta Party,1677774.0,1306705.0,78.8,19516.0,1.5,2019.0,Orissa,Odisha,2019
Bolpur,41,SC,West Bengal,Asit Kumar Mal,All India Trinamool Congress,1864137.0,1461269.0,79.1,106402.0,7.3,2019.0,West Bengal,West Bengal,2019
Bulandshahr,14,SC,Uttar Pradesh [2000 Onwards],Bhola Singh,Bharatiya Janta Party,1759305.0,1123629.0,64.2,290057.0,25.8,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Buldhana,5,GEN,Maharashtra,Jadhav Prataprao Ganpatrao,Shiv Sena,1977994.0,1120359.0,57.0,133287.0,11.9,2019.0,Maharashtra,Maharashtra,2019
Burdwan - Durg,39,GEN,West Bengal,S.S Ahluwalia,Bharatiya Janta Party,1905750.0,1433007.0,76.2,2439.0,0.2,2019.0,West Bengal,West Bengal,2019
Buxar,33,GEN,Bihar [2000 Onwards],Ashwini Kumar Choubey,Bharatiya Janta Party,1806004.0,986861.0,55.6,117609.0,11.9,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Chalakudy,11,GEN,Kerala,Benny Behanan,Indian National Congress,1163476.0,990224.0,85.8,132274.0,13.4,2019.0,Kerala,Kerala,2019
Chamarajanagar,22,SC,Karnataka,V. Srinivas Prasad,Bharatiya Janta Party,1669209.0,1270658.0,76.9,1817.0,0.1,2019.0,Karnataka,Karnataka,2019
Chandauli,76,GEN,Uttar Pradesh [2000 Onwards],Dr. Mahendra Nath Pandey,Bharatiya Janta Party,1696059.0,1084961.0,64.6,13959.0,1.3,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Chandigarh,1,GEN,Chandigarh,Kirron Kher,Bharatiya Janta Party,615214.0,456568.0,74.9,46970.0,10.3,2019.0,Chandigarh,Chandigarh,2019
Chandni Chowk,1,GEN,Delhi [1977 Onwards],"Patni, Nitai Chand",Bharatiya Janta Party,1447228.0,980390.0,68.1,228145.0,23.3,2019.0,Delhi [1977 Onwards],Delhi [1977 Onwards],2019
Chandrapur,13,GEN,Maharashtra,Balubhau Alias Suresh Narayan Dhanorkar,Indian National Congress,1846431.0,1238474.0,67.7,44763.0,3.6,2019.0,Maharashtra,Maharashtra,2019
Chatra,4,GEN,Jharkhand,Sunil Kumar Singh,Bharatiya Janta Party,1375612.0,925937.0,67.9,377871.0,40.8,2019.0,Jharkhand,Jharkhand,2019
Chelvella,10,GEN,Telangana,Dr. G. Ranjith Reddy,Telangana Rashtra Samithi,2302163.0,1300194.0,56.9,14317.0,1.1,2019.0,Telangana,Telangana,2019
Chennai Centra,4,GEN,Tamil Nadu,Dayanidhi Maran,Dravida Munetra Kazhagam,1316388.0,785450.0,60.7,301520.0,38.4,2019.0,Tamil Nadu,Tamil Nadu,2019
Chennai North,2,GEN,Tamil Nadu,Dr. Kalanidhi Veeraswamy,Dravida Munetra Kazhagam,1444753.0,955545.0,67.2,461518.0,48.3,2019.0,Tamil Nadu,Tamil Nadu,2019
Chennai South,3,GEN,Tamil Nadu,T.Sumathy (A) THAMIZHACHI THANGAPANDIAN,Dravida Munetra Kazhagam,1916378.0,1125857.0,59.6,262223.0,23.3,2019.0,Tamil Nadu,Tamil Nadu,2019
Chhindwara,16,GEN,Madhya Pradesh [2000 Onwards],Nakul Kamal Nath,Indian National Congress,1480503.0,1248031.0,85.7,37536.0,3.0,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Chhota Udaipur,21,ST,Gujarat,Rathva Gitaben Vajesingbhai,Bharatiya Janta Party,1433397.0,1232459.0,88.3,377943.0,30.7,2019.0,Gujarat,Gujarat,2019
Chidambaram,27,SC,Tamil Nadu,Thirumaavalavan Thol,Viduthalai Chiruthaigal Katchi,1459769.0,1153192.0,80.1,3219.0,0.3,2019.0,Tamil Nadu,Tamil Nadu,2019
Chikkballapur,27,GEN,Karnataka,B.N.Bache Gowda,Bharatiya Janta Party,1804143.0,1386963.0,77.3,182110.0,13.1,2019.0,Karnataka,Karnataka,2019
Chikkodi,1,GEN,Karnataka,Annasaheb Shankar Jolle,Bharatiya Janta Party,1574203.0,1217549.0,78.0,118877.0,9.8,2019.0,Karnataka,Karnataka,2019
Chitradurga,18,SC,Karnataka,A Narayanaswamy,Bharatiya Janta Party,1736643.0,1245950.0,72.0,80178.0,6.4,2019.0,Karnataka,Karnataka,2019
Chittoor,25,,Andhra Pradesh [2014 Onwards],N. Reddeppa,Yuvajana Sramika Rythu Congress Party,1430405.0,1319472.0,93.7,137271.0,10.4,2019.0,Andhra Pradesh [2014 Onwards],Andhra Pradesh [2014 Onwards],2019
Chittorgarh,21,GEN,Rajasthan,Chandra Prakash Joshi,Bharatiya Janta Party,1982095.0,1458760.0,74.5,576247.0,39.5,2019.0,Rajasthan,Rajasthan,2019
Churu,3,GEN,Rajasthan,Rahul Kaswan,Bharatiya Janta Party,1962475.0,1328422.0,68.2,334402.0,25.2,2019.0,Rajasthan,Rajasthan,2019
Coimbatore,20,GEN,Tamil Nadu,Natarajan. P.R,Communist Party Of India (Marxist),1909712.0,1250885.0,66.7,179143.0,14.3,2019.0,Tamil Nadu,Tamil Nadu,2019
Cooch Behar,1,SC,West Bengal,Nisith Pramanik,Bharatiya Janta Party,1687773.0,1524683.0,91.2,54231.0,3.6,2019.0,West Bengal,West Bengal,2019
Cuddalore,26,GEN,Tamil Nadu,T. R. V .S. Ramesh,Dravida Munetra Kazhagam,1342320.0,1043202.0,78.4,143983.0,13.8,2019.0,Tamil Nadu,Tamil Nadu,2019
Cuttack,14,GEN,Orissa,Bhartruhari Mahtab,Biju Janata Dal,1460895.0,1059490.0,73.0,121201.0,11.4,2019.0,Orissa,Odisha,2019
Dadra And Nagar Haveli,1,GEN,Dadra & Nagar Haveli,Delkar Mohanbhai Sanjibhai,Independent,196617.0,198983.0,102.7,9001.0,4.5,2019.0,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2019
Dahod,19,ST,Gujarat,Jashvantsinh Sumanbhai Bhabhor,Bharatiya Janta Party,1542941.0,1063212.0,71.0,127596.0,12.0,2019.0,Gujarat,Gujarat,2019
Dakshina Kanna,17,GEN,Karnataka,Nalin Kumar Kateel,Bharatiya Janta Party,1698859.0,1345039.0,79.6,274621.0,20.4,2019.0,Karnataka,Karnataka,2019
Daman And Diu,1,GEN,Daman & Diu,Lalubhai Babubhai Patel,Bharatiya Janta Party,111827.0,87469.0,79.6,9942.0,11.4,2019.0,Daman & Diu,Daman & Diu,2019
Damoh,7,GEN,Madhya Pradesh [2000 Onwards],Prahalad Singh Patel,Bharatiya Janta Party,1737702.0,1164226.0,67.4,353411.0,30.4,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Darbhanga,14,GEN,Bihar [2000 Onwards],Gopal Jee Thakur,Bharatiya Janta Party,1644671.0,964996.0,59.9,267979.0,27.8,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Darjeeling,4,GEN,West Bengal,Raju Bista,Bharatiya Janta Party,1519531.0,1267270.0,84.1,413443.0,32.6,2019.0,West Bengal,West Bengal,2019
Dausa,11,ST,Rajasthan,Jaskaur Meena,Bharatiya Janta Party,1692217.0,1062834.0,63.2,78444.0,7.4,2019.0,Rajasthan,Rajasthan,2019
Davanagere,13,GEN,Karnataka,G M Siddeshwar,Bharatiya Janta Party,1613781.0,1194586.0,74.2,169702.0,14.2,2019.0,Karnataka,Karnataka,2019
Deoria,66,GEN,Uttar Pradesh [2000 Onwards],Ramapati Ram Tripathi,Bharatiya Janta Party,1751752.0,1015363.0,58.7,249931.0,24.6,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Dewas,21,SC,Madhya Pradesh [2000 Onwards],Mahendra Singh Solanky,Bharatiya Janta Party,1718488.0,1398946.0,81.9,372249.0,26.6,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Dhanbad,7,GEN,Jharkhand,Pashupati Nath Singh,Bharatiya Janta Party,2050314.0,1252817.0,61.3,486194.0,38.8,2019.0,Jharkhand,Jharkhand,2019
Dhar,25,ST,Madhya Pradesh [2000 Onwards],Chattarsingh Darbar,Bharatiya Janta Party,1752846.0,1344132.0,77.7,156029.0,11.6,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Dharmapuri,10,GEN,Tamil Nadu,Dnv Senthilkumar. S.,Dravida Munetra Kazhagam,1453257.0,1223205.0,85.1,70753.0,5.8,2019.0,Tamil Nadu,Tamil Nadu,2019
Dharwad,11,GEN,Karnataka,Pralhad Joshi,Bharatiya Janta Party,1687290.0,1213505.0,72.1,205072.0,16.9,2019.0,Karnataka,Karnataka,2019
Dhaurahra,29,GEN,Uttar Pradesh [2000 Onwards],Rekha Verma,Bharatiya Janta Party,1604211.0,1063840.0,67.0,160611.0,15.1,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Dhenkanal,9,GEN,Orissa,Mahesh Sahoo,Biju Janata Dal,1461182.0,1131522.0,78.2,35412.0,3.1,2019.0,Orissa,Odisha,2019
Dhubri,4,GEN,Assam,Badruddin Ajmal,All India United Democratic Front,1799561.0,1685005.0,94.1,226258.0,13.4,2019.0,Assam,Assam,2019
Dhule,2,GEN,Maharashtra,Bhamre Subhash Ramrao,Bharatiya Janta Party,1787801.0,1085038.0,60.8,229243.0,21.1,2019.0,Maharashtra,Maharashtra,2019
Diamond Harbou,21,GEN,West Bengal,Abhishek Banerjee,All India Trinamool Congress,1873955.0,1409002.0,76.1,320594.0,22.8,2019.0,West Bengal,West Bengal,2019
Dibrugarh,13,GEN,Assam,Rameswar Teli,Bharatiya Janta Party,1265748.0,1015748.0,81.9,364566.0,35.9,2019.0,Assam,Assam,2019
Dindigul,22,GEN,Tamil Nadu,"Velusamy, P.",Dravida Munetra Kazhagam,1518633.0,1160046.0,77.3,538972.0,46.5,2019.0,Tamil Nadu,Tamil Nadu,2019
Dindori,20,ST,Maharashtra,Dr. Bharati Pravin Pawar,Bharatiya Janta Party,1651955.0,1137631.0,69.4,198779.0,17.5,2019.0,Maharashtra,Maharashtra,2019
Domariyaganj,60,GEN,Uttar Pradesh [2000 Onwards],Jagdambika Pal,Bharatiya Janta Party,1894047.0,985269.0,52.6,105321.0,10.7,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Dum Dum,16,GEN,West Bengal,Sougata Ray,All India Trinamool Congress,1699710.0,1204660.0,71.7,53002.0,4.4,2019.0,West Bengal,West Bengal,2019
Dumka,2,ST,Jharkhand,Sunil Soren,Bharatiya Janta Party,1349843.0,1025968.0,77.1,47590.0,4.6,2019.0,Jharkhand,Jharkhand,2019
Durg,7,GEN,Chhattisgarh,Vijay Baghel,Bharatiya Janta Party,1878677.0,1391996.0,74.3,391978.0,28.2,2019.0,Chhattisgarh,Chhattisgarh,2019
East Delhi,3,GEN,Delhi [1977 Onwards],Jadunandan Prasad,Bharatiya Janta Party,1829578.0,1257821.0,69.0,391222.0,31.1,2019.0,Delhi [1977 Onwards],Delhi [1977 Onwards],2019
Eluru,10,,Andhra Pradesh [2014 Onwards],Kotagiri Sridhar,Yuvajana Sramika Rythu Congress Party,1418277.0,1327923.0,95.3,165925.0,12.5,2019.0,Andhra Pradesh [2014 Onwards],Andhra Pradesh [2014 Onwards],2019
Ernakulam,12,GEN,Kerala,Hibi Eden,Indian National Congress,1190575.0,967203.0,81.7,169153.0,17.5,2019.0,Kerala,Kerala,2019
Erode,17,GEN,Tamil Nadu,Ganeshamurthi A,Dravida Munetra Kazhagam,1427534.0,1067863.0,75.8,210618.0,19.7,2019.0,Tamil Nadu,Tamil Nadu,2019
Etah,22,GEN,Uttar Pradesh [2000 Onwards],Rajveer Singh (Raju Bhaiya),Bharatiya Janta Party,1587949.0,999607.0,63.3,122670.0,12.3,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Etawah,41,SC,Uttar Pradesh [2000 Onwards],Dr Ram Shankar Katheria,Bharatiya Janta Party,1714935.0,1027815.0,60.3,64437.0,6.3,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Faizabad,54,GEN,Uttar Pradesh [2000 Onwards],Lallu Singh,Bharatiya Janta Party,1783699.0,1087121.0,61.5,65477.0,6.0,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Faridabad,10,GEN,Haryana,Krishan Pal,Bharatiya Janta Party,1926323.0,1327295.0,69.2,638239.0,48.1,2019.0,Haryana,Haryana,2019
Faridkot,9,SC,Punjab,Mohammad Sadique,Indian National Congress,1515062.0,974947.0,65.6,83256.0,8.5,2019.0,Punjab,Punjab,2019
Farrukhabad,40,GEN,Uttar Pradesh [2000 Onwards],Mukesh Rajput,Bharatiya Janta Party,1661488.0,1002953.0,60.8,221702.0,22.1,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Fatehgarh Sahi,8,SC,Punjab,Amar Singh,Indian National Congress,1470008.0,985948.0,68.0,93898.0,9.5,2019.0,Punjab,Punjab,2019
Fatehpur,49,GEN,Uttar Pradesh [2000 Onwards],Niranjan Jyoti,Bharatiya Janta Party,1783535.0,1043655.0,59.3,198205.0,19.0,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Fatehpur Sikri,19,GEN,Uttar Pradesh [2000 Onwards],Rajkumar Chahar,Bharatiya Janta Party,1660405.0,1037151.0,63.1,495065.0,47.7,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Ferozpur,10,GEN,Punjab,Sukhbir Singh Badal,Shiromani Akali Dal,1587296.0,1172033.0,74.8,198850.0,17.0,2019.0,Punjab,Punjab,2019
Firozabad,20,GEN,Uttar Pradesh [2000 Onwards],Dr. Chandra Sen Jadon,Bharatiya Janta Party,1698385.0,1075866.0,63.7,28781.0,2.7,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Gadchiroli-Chi,12,ST,Maharashtra,Ashok Mahadeorao Nete,Bharatiya Janta Party,1522662.0,1142698.0,76.7,77526.0,6.8,2019.0,Maharashtra,Maharashtra,2019
Gandhinagar,6,GEN,Gujarat,Amit Shah,Bharatiya Janta Party,1874564.0,1284090.0,69.3,557014.0,43.4,2019.0,Gujarat,Gujarat,2019
Ganganagar,1,SC,Rajasthan,Nihal Chand,Bharatiya Janta Party,1901409.0,1451765.0,77.2,406978.0,28.0,2019.0,Rajasthan,Rajasthan,2019
Garhwal,2,GEN,Uttarakhand,Tirath Singh Rawat,Bharatiya Janta Party,1295238.0,742784.0,58.3,302669.0,40.7,2019.0,Uttarakhand,Uttarakhand,2019
Gauhati,7,GEN,Assam,Queen Oja,Bharatiya Janta Party,1930145.0,1763757.0,91.9,345606.0,19.6,2019.0,Assam,Assam,2019
Gautam Buddh N,13,GEN,Uttar Pradesh [2000 Onwards],Dr. Mahesh Sharma,Bharatiya Janta Party,2107718.0,1392952.0,66.5,336922.0,24.2,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Gaya,38,SC,Bihar [2000 Onwards],Vijay Kumar,Janata Dal (United),1698772.0,957248.0,58.1,152426.0,15.9,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Ghatal,32,GEN,West Bengal,Adhikari Deepak (DEV),All India Trinamool Congress,1931027.0,1488818.0,77.8,107973.0,7.3,2019.0,West Bengal,West Bengal,2019
Ghaziabad,12,GEN,Uttar Pradesh [2000 Onwards],Vijay Kumar Singh,Bharatiya Janta Party,2573715.0,1524456.0,59.5,501500.0,32.9,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Ghazipur,75,GEN,Uttar Pradesh [2000 Onwards],Afzal Ansari,Bahujan Samaj Party,1832844.0,1105627.0,60.7,119392.0,10.8,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Ghosi,70,GEN,Uttar Pradesh [2000 Onwards],Atul Kumar Singh,Bahujan Samaj Party,1945291.0,1140781.0,58.9,122568.0,10.7,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Giridih,6,GEN,Jharkhand,Chandra Prakash Choudhary,All Jharkhand Students Union,1625806.0,1106918.0,69.3,248347.0,22.4,2019.0,Jharkhand,Jharkhand,2019
Godda,3,GEN,Jharkhand,Nishikant Dubey,Bharatiya Janta Party,1683948.0,1194036.0,72.0,184227.0,15.4,2019.0,Jharkhand,Jharkhand,2019
Gonda,59,GEN,Uttar Pradesh [2000 Onwards],Kirti Vardhan Singh Alias Raja Bhaiya,Bharatiya Janta Party,1744625.0,923816.0,53.4,166360.0,18.0,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Gopalganj,17,SC,Bihar [2000 Onwards],Dr. Alok Kumar Suman,Janata Dal (United),1832200.0,1024876.0,58.8,286434.0,27.9,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Gorakhpur,64,GEN,Uttar Pradesh [2000 Onwards],Ravindra Shyamnarayan Shukla Alias Ravi Kishan,Bharatiya Janta Party,1960935.0,1184635.0,60.8,301664.0,25.5,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Gulbarga,5,SC,Karnataka,Dr. Umesh G Jadhav,Bharatiya Janta Party,1920070.0,1189361.0,62.5,95452.0,8.0,2019.0,Karnataka,Karnataka,2019
Guna,4,GEN,Madhya Pradesh [2000 Onwards],"Krishna Pal Singh ""dr. K. P. Yadav""",Bharatiya Janta Party,1631451.0,1178423.0,73.0,125549.0,10.7,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Guntur,13,,Andhra Pradesh [2014 Onwards],Jayadev Galla,Telugu Desam,1486993.0,1351474.0,91.3,4205.0,0.3,2019.0,Andhra Pradesh [2014 Onwards],Andhra Pradesh [2014 Onwards],2019
Gurdaspur,1,GEN,Punjab,Sunny Deol,Bharatiya Janta Party,1535937.0,1103887.0,72.5,82459.0,7.5,2019.0,Punjab,Punjab,2019
Gurgaon,9,GEN,Haryana,Rao Inderjit Singh,Bharatiya Janta Party,1990711.0,1446509.0,72.9,386256.0,26.7,2019.0,Haryana,Haryana,2019
Gwalior,3,GEN,Madhya Pradesh [2000 Onwards],Vivek Narayan Shejwalkar,Bharatiya Janta Party,1938511.0,1196096.0,62.0,146842.0,12.3,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Hajipur,21,SC,Bihar [2000 Onwards],Pashu Pati Kumar Paras,Lok Jan Shakti Party,1810137.0,1006817.0,57.0,205449.0,20.4,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Hamirpur,3,GEN,Himachal Pradesh,Anurag Singh Thakur,Bharatiya Janta Party,1247699.0,988765.0,79.9,399572.0,40.4,2019.0,Himachal Pradesh,Himachal Pradesh,2019
Hamirpur,47,GEN,Uttar Pradesh [2000 Onwards],Kunwar Pushpendra Singh Chandel,Bharatiya Janta Party,1715940.0,1089778.0,64.4,248652.0,22.8,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Hardoi,31,SC,Uttar Pradesh [2000 Onwards],Jai Prakash,Bharatiya Janta Party,1775274.0,1057558.0,60.2,132474.0,12.5,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Hardwar,5,GEN,Uttarakhand,Ramesh Pokhriyal 'nishank',Bharatiya Janta Party,1785889.0,1271030.0,71.5,258729.0,20.4,2019.0,Uttarakhand,Uttarakhand,2019
Hassan,16,GEN,Karnataka,Prajwal Revanna,Janata Dal (Secular),1630952.0,1277552.0,79.1,141324.0,11.1,2019.0,Karnataka,Karnataka,2019
Hathras,16,SC,Uttar Pradesh [2000 Onwards],Rajvir Diler,Bharatiya Janta Party,1799499.0,1150294.0,64.4,260208.0,22.6,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Hatkanangle,48,GEN,Maharashtra,Dhairyasheel Sambhajirao Mane,Shiv Sena,1693449.0,1252211.0,74.4,96039.0,7.7,2019.0,Maharashtra,Maharashtra,2019
Haveri,10,GEN,Karnataka,Udasi. S.C.,Bharatiya Janta Party,1680025.0,1266679.0,75.8,140882.0,11.1,2019.0,Karnataka,Karnataka,2019
Hazaribagh,14,GEN,Jharkhand,Jayant Sinha,Bharatiya Janta Party,1518831.0,1080929.0,71.7,479548.0,44.4,2019.0,Jharkhand,Jharkhand,2019
Hindupur,20,,Andhra Pradesh [2014 Onwards],Kuruva Gorantla Madhav,Yuvajana Sramika Rythu Congress Party,1434282.0,1338514.0,94.5,140748.0,10.5,2019.0,Andhra Pradesh [2014 Onwards],Andhra Pradesh [2014 Onwards],2019
Hingoli,15,GEN,Maharashtra,Hemant Patil,Shiv Sena,1659433.0,1157516.0,70.0,277856.0,24.0,2019.0,Maharashtra,Maharashtra,2019
Hisar,4,GEN,Haryana,Brijendra Singh,Bharatiya Janta Party,1558281.0,1179869.0,75.9,314068.0,26.6,2019.0,Haryana,Haryana,2019
Hooghly,28,GEN,West Bengal,Locket Chatterjee,Bharatiya Janta Party,1373449.0,1457842.0,107.1,73362.0,5.0,2019.0,West Bengal,West Bengal,2019
Hoshangabad,17,GEN,Madhya Pradesh [2000 Onwards],Uday Pratap Singh,Bharatiya Janta Party,1650087.0,1265869.0,77.8,553682.0,43.7,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Hoshiarpur,5,SC,Punjab,Som Parkash,Bharatiya Janta Party,1548898.0,990791.0,64.8,48530.0,4.9,2019.0,Punjab,Punjab,2019
Howrah,25,GEN,West Bengal,Prasun Banerjee,All India Trinamool Congress,1796175.0,1222293.0,68.4,103695.0,8.5,2019.0,West Bengal,West Bengal,2019
Hyderabad,9,GEN,Telangana,Asaduddin Owaisi,All India Majlis-E-Ittehadul Muslimeen,1927685.0,877872.0,45.8,282186.0,32.1,2019.0,Telangana,Telangana,2019
Idukki,13,GEN,Kerala,Adv. Dean Kuriakose,Indian National Congress,1160824.0,919297.0,79.7,171053.0,18.6,2019.0,Kerala,Kerala,2019
Indore,26,GEN,Madhya Pradesh [2000 Onwards],Shankar Lalwani,Bharatiya Janta Party,2235342.0,1629108.0,73.1,547754.0,33.6,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Inner Manipur,1,GEN,Manipur,Dr Rajkumar Ranjan Singh,Bharatiya Janta Party,855359.0,759301.0,89.1,17755.0,2.3,2019.0,Manipur,Manipur,2019
Jabalpur,13,GEN,Madhya Pradesh [2000 Onwards],Rakesh Singh,Bharatiya Janta Party,1767369.0,1263573.0,71.7,454744.0,36.0,2019.0,Madhya Pradesh [2000 Onwards],Madhya Pradesh [2000 Onwards],2019
Jadavpur,22,GEN,West Bengal,Mimi Chakraborty,All India Trinamool Congress,1990328.0,1436894.0,73.0,295239.0,20.5,2019.0,West Bengal,West Bengal,2019
Jagatsinghpur,16,SC,Orissa,Rajashree Mallick,Biju Janata Dal,1584635.0,1229190.0,78.0,271655.0,22.1,2019.0,Orissa,Odisha,2019
Jahanabad,36,GEN,Bihar [2000 Onwards],Chandeshwar Prasad,Janata Dal (United),1573907.0,822065.0,54.0,1751.0,0.2,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Jaipur,7,GEN,Rajasthan,Ramcharan Bohra,Bharatiya Janta Party,2043881.0,1456404.0,71.6,430626.0,29.6,2019.0,Rajasthan,Rajasthan,2019
Jaipur Rural,6,GEN,Rajasthan,Col. Rajyavardhan Rathore,Bharatiya Janta Party,1897332.0,1276693.0,67.8,393171.0,30.8,2019.0,Rajasthan,Rajasthan,2019
Jajpur,8,SC,Orissa,Sarmistha Sethi,Biju Janata Dal,1413322.0,1092084.0,77.8,101693.0,9.3,2019.0,Orissa,Odisha,2019
Jalandhar,4,SC,Punjab,Santokh Singh Chaudhary,Indian National Congress,1574968.0,1018998.0,65.5,19491.0,1.9,2019.0,Punjab,Punjab,2019
Jalaun,45,SC,Uttar Pradesh [2000 Onwards],Bhanu Pratap Singh Verma,Bharatiya Janta Party,1470521.0,1129955.0,77.7,158377.0,14.0,2019.0,Uttar Pradesh [2000 Onwards],Uttar Pradesh [2000 Onwards],2019
Jalgaon,3,GEN,Maharashtra,Unmesh Bhaiyyasaheb Patil,Bharatiya Janta Party,1845368.0,1088277.0,59.5,411617.0,37.8,2019.0,Maharashtra,Maharashtra,2019
Jalna,18,GEN,Maharashtra,Danve Raosaheb Dadarao,Bharatiya Janta Party,1765712.0,1208139.0,69.3,332815.0,27.5,2019.0,Maharashtra,Maharashtra,2019
Jalore,18,GEN,Rajasthan,Devaji Patel,Bharatiya Janta Party,1600603.0,1361619.0,86.2,261110.0,19.2,2019.0,Rajasthan,Rajasthan,2019
Jalpaiguri,3,SC,West Bengal,Dr. Jayanta Kumar Roy,Bharatiya Janta Party,1618231.0,1500922.0,94.0,184004.0,12.3,2019.0,West Bengal,West Bengal,2019
Jammu,6,,Jammu & Kashmir,Jugal Kishore,Bharatiya Janta Party,1848155.0,1478795.0,80.2,302875.0,20.5,2019.0,Jammu & Kashmir,Jammu and Kashmir,2019
Jamnagar,12,GEN,Gujarat,Poonamben Hematbhai Maadam,Bharatiya Janta Party,1615693.0,1010965.0,63.1,236804.0,23.4,2019.0,Gujarat,Gujarat,2019
Jamshedpur,9,GEN,Jharkhand,Bidyut Baran Mahato,Bharatiya Janta Party,1658549.0,1144226.0,69.3,302090.0,26.4,2019.0,Jharkhand,Jharkhand,2019
Jamui,40,SC,Bihar [2000 Onwards],Chirag Kumar Paswan,Lok Jan Shakti Party,1709356.0,949137.0,57.8,241049.0,25.4,2019.0,Bihar [2000 Onwards],Bihar [2000 Onwards],2019
Jangipur,9,GEN,West Bengal,Khalilur Rahaman,All India Trinamool Congress,1713293.0,1304504.0,76.8,245782.0,18.8,2019.0,West Bengal,West Bengal,2019
Janjgir-Champa,3,SC,Chhattisgarh,Guharam Ajgalley,Bharatiya Janta Party,1850601.0,1247650.0,68.0,83255.0,6.7,2019.0,Chhattisgarh,Chhattisgarh,2019
