State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,403153.0
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Candidate Votes ,,,,
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Votes- Margin,,,,55245.0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Nominated,10.0,0.0,0.0,10.0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Nomination Rejected,1.0,0.0,0.0,1.0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Contested,9.0,0.0,0.0,9.0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Forfeited Deposit,7.0,0.0,0.0,7.0
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - General,809001.0,845421.0,18.0,1654440.0
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Overseas,0.0,0.0,0.0,0.0
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Service,4774.0,160.0,0.0,4934.0
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Total,813775.0,845581.0,18.0,1659374.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - General,621453.0,639479.0,10.0,1260942.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Overseas,0.0,0.0,0.0,0.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Proxy,,,,0.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Postal,,,,6609.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Total,,,,1267551.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,789.0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Polling Percentage,,,,76.39
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Votes Polled On Evm,,,,1260942.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Deducted Votes From Evm,,,,19407.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Valid Votes Polled On Evm,,,,1241535.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Postal Votes Counted,,,,6609.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Postal Votes Deducted,,,,1384.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Valid Postal Votes,,,,5225.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Valid Votes Polled,,,,1246760.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Test Votes Polled On Evm,,,,0.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Votes Polled For 'Nota'(Including Postal),,,,18669.0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Tendered Votes,,,,4.0
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Number,,,,2090.0
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Average Electors Per Polling,,,,794.0
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Dates - Polling Date - 13/05/2024,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Dates - Counting Date - 04/06/2024,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Winner - Votes ,,,,477005.0
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,595740.0
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Candidate Votes ,,,,
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Votes- Margin,,,,1884.0
Jharkhand-S27,Rajmahal-ST,S27_1,Candidates - Nominated,14.0,3.0,0.0,17.0
Jharkhand-S27,Rajmahal-ST,S27_1,Candidates - Nomination Rejected,2.0,0.0,0.0,2.0
Jharkhand-S27,Rajmahal-ST,S27_1,Candidates - Withdrawn,1.0,0.0,0.0,1.0
Jharkhand-S27,Rajmahal-ST,S27_1,Candidates - Contested,11.0,3.0,0.0,14.0
Jharkhand-S27,Rajmahal-ST,S27_1,Candidates - Forfeited Deposit,9.0,3.0,0.0,12.0
Jharkhand-S27,Rajmahal-ST,S27_1,Electors - General,851165.0,853496.0,10.0,1704671.0
Jharkhand-S27,Rajmahal-ST,S27_1,Electors - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Electors - Service,1002.0,35.0,0.0,1037.0
Jharkhand-S27,Rajmahal-ST,S27_1,Electors - Total,852167.0,853531.0,10.0,1705708.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - General,584123.0,622548.0,4.0,1206675.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Proxy,,,,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Postal,,,,11945.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Total,,,,1218620.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Voters - Polling Percentage,,,,71.44
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Total Votes Polled On Evm,,,,1206675.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Total Deducted Votes From Evm,,,,18119.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Total Valid Votes Polled On Evm,,,,1188556.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Postal Votes Counted,,,,11945.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Postal Votes Deducted,,,,469.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Valid Postal Votes,,,,11476.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Total Valid Votes Polled,,,,1200032.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Votes Polled For 'Nota'(Including Postal),,,,18217.0
Jharkhand-S27,Rajmahal-ST,S27_1,Votes - Tendered Votes,,,,0.0
Jharkhand-S27,Rajmahal-ST,S27_1,Polling Station - Number,,,,2020.0
Jharkhand-S27,Rajmahal-ST,S27_1,Polling Station - Average Electors Per Polling,,,,844.0
Jharkhand-S27,Rajmahal-ST,S27_1,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,435107.0
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Candidate Votes ,,,,
Jharkhand-S27,Rajmahal-ST,S27_1,Result - Votes- Margin,,,,178264.0
Jharkhand-S27,Dumka-ST,S27_2,Candidates - Nominated,17.0,5.0,0.0,22.0
Jharkhand-S27,Dumka-ST,S27_2,Candidates - Nomination Rejected,2.0,1.0,0.0,3.0
Jharkhand-S27,Dumka-ST,S27_2,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Jharkhand-S27,Dumka-ST,S27_2,Candidates - Contested,15.0,4.0,0.0,19.0
Jharkhand-S27,Dumka-ST,S27_2,Candidates - Forfeited Deposit,14.0,3.0,0.0,17.0
Jharkhand-S27,Dumka-ST,S27_2,Electors - General,799043.0,792010.0,6.0,1591059.0
Jharkhand-S27,Dumka-ST,S27_2,Electors - Overseas,2.0,0.0,0.0,2.0
Jharkhand-S27,Dumka-ST,S27_2,Electors - Service,1081.0,50.0,0.0,1131.0
Jharkhand-S27,Dumka-ST,S27_2,Electors - Total,800126.0,792060.0,6.0,1592192.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - General,572058.0,603252.0,3.0,1175313.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Proxy,,,,0.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Postal,,,,9838.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Total,,,,1185151.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,632.0
Jharkhand-S27,Dumka-ST,S27_2,Voters - Polling Percentage,,,,74.44
Jharkhand-S27,Dumka-ST,S27_2,Votes - Total Votes Polled On Evm,,,,1175313.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Total Deducted Votes From Evm,,,,5085.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Total Valid Votes Polled On Evm,,,,1170228.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Postal Votes Counted,,,,9838.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Postal Votes Deducted,,,,460.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Valid Postal Votes,,,,9378.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Total Valid Votes Polled,,,,1179606.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Votes Polled For 'Nota'(Including Postal),,,,4526.0
Jharkhand-S27,Dumka-ST,S27_2,Votes - Tendered Votes,,,,0.0
Jharkhand-S27,Dumka-ST,S27_2,Polling Station - Number,,,,1891.0
Jharkhand-S27,Dumka-ST,S27_2,Polling Station - Average Electors Per Polling,,,,842.0
Jharkhand-S27,Dumka-ST,S27_2,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Dumka-ST,S27_2,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Dumka-ST,S27_2,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Dumka-ST,S27_2,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Dumka-ST,S27_2,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Dumka-ST,S27_2,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Dumka-ST,S27_2,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Dumka-ST,S27_2,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Dumka-ST,S27_2,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Dumka-ST,S27_2,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,524843.0
Jharkhand-S27,Dumka-ST,S27_2,Result - Candidate Votes ,,,,
Jharkhand-S27,Dumka-ST,S27_2,Result - Votes- Margin,,,,22527.0
Jharkhand-S27,Godda-GEN,S27_3,Candidates - Nominated,28.0,1.0,0.0,29.0
Jharkhand-S27,Godda-GEN,S27_3,Candidates - Nomination Rejected,8.0,0.0,0.0,8.0
Jharkhand-S27,Godda-GEN,S27_3,Candidates - Withdrawn,2.0,0.0,0.0,2.0
Jharkhand-S27,Godda-GEN,S27_3,Candidates - Contested,18.0,1.0,0.0,19.0
Jharkhand-S27,Godda-GEN,S27_3,Candidates - Forfeited Deposit,16.0,1.0,0.0,17.0
Jharkhand-S27,Godda-GEN,S27_3,Electors - General,1050324.0,977809.0,17.0,2028150.0
Jharkhand-S27,Godda-GEN,S27_3,Electors - Overseas,4.0,0.0,0.0,4.0
Jharkhand-S27,Godda-GEN,S27_3,Electors - Service,2216.0,74.0,0.0,2290.0
Jharkhand-S27,Godda-GEN,S27_3,Electors - Total,1052544.0,977883.0,17.0,2030444.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - General,682778.0,708853.0,11.0,1391642.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Proxy,,,,0.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Postal,,,,11299.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Total,,,,1402941.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,3083.0
Jharkhand-S27,Godda-GEN,S27_3,Voters - Polling Percentage,,,,69.1
Jharkhand-S27,Godda-GEN,S27_3,Votes - Total Votes Polled On Evm,,,,1391642.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Total Deducted Votes From Evm,,,,7392.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Total Valid Votes Polled On Evm,,,,1384250.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Postal Votes Counted,,,,11299.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Postal Votes Deducted,,,,1706.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Valid Postal Votes,,,,9593.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Total Valid Votes Polled,,,,1393843.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Votes Polled For 'Nota'(Including Postal),,,,4361.0
Jharkhand-S27,Godda-GEN,S27_3,Votes - Tendered Votes,,,,5.0
Jharkhand-S27,Godda-GEN,S27_3,Polling Station - Number,,,,2347.0
Jharkhand-S27,Godda-GEN,S27_3,Polling Station - Average Electors Per Polling,,,,865.0
Jharkhand-S27,Godda-GEN,S27_3,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Godda-GEN,S27_3,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Godda-GEN,S27_3,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Godda-GEN,S27_3,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Godda-GEN,S27_3,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Godda-GEN,S27_3,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Godda-GEN,S27_3,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Godda-GEN,S27_3,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Godda-GEN,S27_3,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Godda-GEN,S27_3,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,591327.0
Jharkhand-S27,Godda-GEN,S27_3,Result - Candidate Votes ,,,,
Jharkhand-S27,Godda-GEN,S27_3,Result - Votes- Margin,,,,101813.0
Jharkhand-S27,Chatra-GEN,S27_4,Candidates - Nominated,30.0,1.0,0.0,31.0
Jharkhand-S27,Chatra-GEN,S27_4,Candidates - Nomination Rejected,7.0,1.0,0.0,8.0
Jharkhand-S27,Chatra-GEN,S27_4,Candidates - Withdrawn,1.0,0.0,0.0,1.0
Jharkhand-S27,Chatra-GEN,S27_4,Candidates - Contested,22.0,0.0,0.0,22.0
Jharkhand-S27,Chatra-GEN,S27_4,Candidates - Forfeited Deposit,20.0,0.0,0.0,20.0
Jharkhand-S27,Chatra-GEN,S27_4,Electors - General,861959.0,827965.0,2.0,1689926.0
Jharkhand-S27,Chatra-GEN,S27_4,Electors - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Chatra-GEN,S27_4,Electors - Service,2698.0,74.0,0.0,2772.0
Jharkhand-S27,Chatra-GEN,S27_4,Electors - Total,864657.0,828039.0,2.0,1692698.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - General,512868.0,563517.0,0.0,1076385.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Proxy,,,,0.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Postal,,,,12911.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Total,,,,1089296.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,1929.0
Jharkhand-S27,Chatra-GEN,S27_4,Voters - Polling Percentage,,,,64.35
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Total Votes Polled On Evm,,,,1076385.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Total Deducted Votes From Evm,,,,10364.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Total Valid Votes Polled On Evm,,,,1066021.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Postal Votes Counted,,,,12911.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Postal Votes Deducted,,,,1062.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Valid Postal Votes,,,,11849.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Total Valid Votes Polled,,,,1077870.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Votes Polled For 'Nota'(Including Postal),,,,8511.0
Jharkhand-S27,Chatra-GEN,S27_4,Votes - Tendered Votes,,,,0.0
Jharkhand-S27,Chatra-GEN,S27_4,Polling Station - Number,,,,1899.0
Jharkhand-S27,Chatra-GEN,S27_4,Polling Station - Average Electors Per Polling,,,,891.0
Jharkhand-S27,Chatra-GEN,S27_4,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Chatra-GEN,S27_4,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Chatra-GEN,S27_4,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Chatra-GEN,S27_4,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,353597.0
Jharkhand-S27,Chatra-GEN,S27_4,Result - Candidate Votes ,,,,
Jharkhand-S27,Chatra-GEN,S27_4,Result - Votes- Margin,,,,220959.0
Jharkhand-S27,Kodarma-GEN,S27_5,Candidates - Nominated,17.0,1.0,0.0,18.0
Jharkhand-S27,Kodarma-GEN,S27_5,Candidates - Nomination Rejected,1.0,0.0,0.0,1.0
Jharkhand-S27,Kodarma-GEN,S27_5,Candidates - Withdrawn,2.0,0.0,0.0,2.0
Jharkhand-S27,Kodarma-GEN,S27_5,Candidates - Contested,14.0,1.0,0.0,15.0
Jharkhand-S27,Kodarma-GEN,S27_5,Candidates - Forfeited Deposit,13.0,0.0,0.0,13.0
Jharkhand-S27,Kodarma-GEN,S27_5,Electors - General,1140048.0,1065246.0,23.0,2205317.0
Jharkhand-S27,Kodarma-GEN,S27_5,Electors - Overseas,1.0,0.0,0.0,1.0
Jharkhand-S27,Kodarma-GEN,S27_5,Electors - Service,2462.0,65.0,0.0,2527.0
Jharkhand-S27,Kodarma-GEN,S27_5,Electors - Total,1142511.0,1065311.0,23.0,2207845.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - General,617159.0,745849.0,3.0,1363011.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Proxy,,,,0.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Postal,,,,10080.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Total,,,,1373091.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,2219.0
Jharkhand-S27,Kodarma-GEN,S27_5,Voters - Polling Percentage,,,,62.19
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Total Votes Polled On Evm,,,,1363011.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Total Deducted Votes From Evm,,,,44308.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Total Valid Votes Polled On Evm,,,,1318703.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Postal Votes Counted,,,,10080.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Postal Votes Deducted,,,,971.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Valid Postal Votes,,,,9109.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Total Valid Votes Polled,,,,1327812.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Votes Polled For 'Nota'(Including Postal),,,,42152.0
Jharkhand-S27,Kodarma-GEN,S27_5,Votes - Tendered Votes,,,,0.0
Jharkhand-S27,Kodarma-GEN,S27_5,Polling Station - Number,,,,2552.0
Jharkhand-S27,Kodarma-GEN,S27_5,Polling Station - Average Electors Per Polling,,,,865.0
Jharkhand-S27,Kodarma-GEN,S27_5,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,414643.0
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Candidate Votes ,,,,
Jharkhand-S27,Kodarma-GEN,S27_5,Result - Votes- Margin,,,,377014.0
Jharkhand-S27,Giridih-GEN,S27_6,Candidates - Nominated,20.0,5.0,0.0,25.0
Jharkhand-S27,Giridih-GEN,S27_6,Candidates - Nomination Rejected,7.0,0.0,0.0,7.0
Jharkhand-S27,Giridih-GEN,S27_6,Candidates - Withdrawn,0.0,2.0,0.0,2.0
Jharkhand-S27,Giridih-GEN,S27_6,Candidates - Contested,13.0,3.0,0.0,16.0
Jharkhand-S27,Giridih-GEN,S27_6,Candidates - Forfeited Deposit,10.0,3.0,0.0,13.0
Jharkhand-S27,Giridih-GEN,S27_6,Electors - General,960485.0,904163.0,8.0,1864656.0
Jharkhand-S27,Giridih-GEN,S27_6,Electors - Overseas,4.0,0.0,0.0,4.0
Jharkhand-S27,Giridih-GEN,S27_6,Electors - Service,1983.0,120.0,0.0,2103.0
Jharkhand-S27,Giridih-GEN,S27_6,Electors - Total,962472.0,904283.0,8.0,1866763.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - General,624275.0,629265.0,7.0,1253547.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Overseas,0.0,0.0,0.0,0.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Proxy,,,,0.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Postal,,,,11999.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Total,,,,1265546.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,542.0
Jharkhand-S27,Giridih-GEN,S27_6,Voters - Polling Percentage,,,,67.79
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Total Votes Polled On Evm,,,,1253547.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Total Deducted Votes From Evm,,,,6469.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Total Valid Votes Polled On Evm,,,,1247078.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Postal Votes Counted,,,,11999.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Postal Votes Deducted,,,,288.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Valid Postal Votes,,,,11711.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Total Valid Votes Polled,,,,1258789.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Test Votes Polled On Evm,,,,0.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Votes Polled For 'Nota'(Including Postal),,,,6044.0
Jharkhand-S27,Giridih-GEN,S27_6,Votes - Tendered Votes,,,,0.0
Jharkhand-S27,Giridih-GEN,S27_6,Polling Station - Number,,,,2160.0
Jharkhand-S27,Giridih-GEN,S27_6,Polling Station - Average Electors Per Polling,,,,864.0
Jharkhand-S27,Giridih-GEN,S27_6,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Dates - Polling Date - 13/05/2024,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Dates - Counting Date - 04/06/2024,,,,
Jharkhand-S27,Giridih-GEN,S27_6,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Jharkhand-S27,Giridih-GEN,S27_6,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Result - Winner - Votes ,,,,477005.0
Jharkhand-S27,Giridih-GEN,S27_6,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,370259.0
Jharkhand-S27,Giridih-GEN,S27_6,Result - Candidate Votes ,,,,
Jharkhand-S27,Giridih-GEN,S27_6,Result - Votes- Margin,,,,80880.0
